Area,BHK,Bathroom,Furnishing,Locality,Parking,Price,Status,Transaction,Type,Per_Sqft
500.00,1.00,1.00,Unfurnished,"DDA Pocket H, Narela",39.00,1800000.00,Ready_to_move,Resale,Apartment,3600 
350.00,1.00,1.00,Unfurnished,"DDA Lig Flats, Narela",39.00,1600000.00,Ready_to_move,Resale,Apartment,4571 
379.00,1.00,1.00,Unfurnished,"DDA Lig Flats, Narela",1.00,1600000.00,Ready_to_move,Resale,Builder_Floor,4221 
236.81,1.00,1.00,Unfurnished,Narela,1.00,2000000.00,Ready_to_move,Resale,Apartment,4221 
445.00,1.00,1.00,Unfurnished,Narela Mandi,1.00,1500000.00,Ready_to_move,Resale,Apartment,4221 
452.08,2.00,1.00,Furnished,"DDA Flats Pocket 6 Sector A10, Narela",1.00,3000000.00,Ready_to_move,Resale,Apartment,6636 
350.00,1.00,1.00,Unfurnished,Narela,1.00,1490000.00,Ready_to_move,New_Property,Apartment,4270 
437.00,1.00,1.00,Furnished,"DDA Lig Flats, Narela",1.00,3500000.00,Ready_to_move,New_Property,Apartment,4270 
61.00,3.00,3.00,Unfurnished,"Bhorgarh, Narela",1.00,4000000.00,Ready_to_move,Resale,Apartment,4270 
495.00,2.00,2.00,Unfurnished,Narela,1.00,1750000.00,Ready_to_move,Resale,Builder_Floor,4270 
900.00,2.00,2.00,Unfurnished,Narela Sector A9,1.00,4600000.00,Ready_to_move,Resale,Apartment,4270 
350.00,1.00,1.00,Semi-Furnished,"DDA Lig Flats, Narela",1.00,1800000.00,Ready_to_move,Resale,Builder_Floor,5143 
585.00,2.00,2.00,Unfurnished,Narela,1.00,1900000.00,Ready_to_move,Resale,Builder_Floor,3248 
198.00,1.00,1.00,Furnished,Narela Sector A5,1.00,1000000.00,Ready_to_move,Resale,Apartment,5051 
4900.00,1.00,1.00,Unfurnished,"DDA Lig Flats, Narela",1.00,1000000.00,Ready_to_move,New_Property,Apartment,5051 
2077.43,1.00,1.00,Unfurnished,"DDA Flats Pocket 3, Narela",1.00,1000000.00,Ready_to_move,Resale,Builder_Floor,5051 
50.00,1.00,1.00,Semi-Furnished,"DDA Lig Flats, Narela",1.00,3500000.00,Ready_to_move,New_Property,Apartment,5051 
990.00,3.00,2.00,Furnished,Narela,1.00,5000000.00,Ready_to_move,Resale,Builder_Floor,5051 
425.00,1.00,1.00,Unfurnished,Narela,1.00,2200000.00,Ready_to_move,Resale,Apartment,5176 
750.00,2.00,2.00,Unfurnished,Malviya Nagar,,13000000.00,Almost_ready,New_Property,Builder_Floor,
1400.00,3.00,3.00,Semi-Furnished,"Shivalik, Malviya Nagar",2.00,34000000.00,Ready_to_move,New_Property,Builder_Floor,
3600.00,4.00,4.00,Semi-Furnished,"Geetanjali Enclave, Malviya Nagar",3.00,60000000.00,Ready_to_move,New_Property,Builder_Floor,
3000.00,4.00,5.00,Semi-Furnished,"Geetanjali Enclave, Malviya Nagar",4.00,74500000.00,Ready_to_move,New_Property,Builder_Floor,
2750.00,4.00,5.00,Unfurnished,"Geetanjali Enclave, Malviya Nagar",2.00,75000000.00,Almost_ready,New_Property,Builder_Floor,
2050.00,4.00,4.00,Semi-Furnished,"Geetanjali Enclave, Malviya Nagar",2.00,62500000.00,Ready_to_move,New_Property,Builder_Floor,
3000.00,4.00,4.00,Unfurnished,"Geetanjali Enclave Project, Geetanjali Enclave, Malviya Nagar",2.00,67000000.00,Ready_to_move,New_Property,Builder_Floor,14888 
850.00,2.00,2.00,Unfurnished,Malviya Nagar,2.00,8500000.00,Ready_to_move,Resale,Builder_Floor,14888 
750.00,2.00,2.00,Unfurnished,Malviya Nagar,2.00,11500000.00,Almost_ready,New_Property,Builder_Floor,14888 
2600.00,4.00,5.00,Semi-Furnished,"Geetanjali Enclave Project, Geetanjali Enclave, Malviya Nagar",3.00,52500000.00,Ready_to_move,New_Property,Builder_Floor,14888 
800.00,2.00,2.00,Semi-Furnished,Malviya Nagar,1.00,12000000.00,Ready_to_move,New_Property,Builder_Floor,14888 
550.00,2.00,2.00,Semi-Furnished,Malviya Nagar,2.00,10700000.00,Ready_to_move,Resale,Builder_Floor,14888 
700.00,2.00,2.00,Semi-Furnished,Malviya Nagar,1.00,9000000.00,Ready_to_move,Resale,Apartment,14888 
2316.00,3.00,4.00,Furnished,"Geetanjali Enclave, Malviya Nagar",1.00,100000000.00,Ready_to_move,Resale,Builder_Floor,14888 
900.00,3.00,2.00,Semi-Furnished,"Khirki extension, Malviya Nagar",1.00,6200000.00,Ready_to_move,Resale,Apartment,14888 
100.00,3.00,2.00,Semi-Furnished,Malviya Nagar,1.00,17000000.00,Ready_to_move,Resale,Builder_Floor,14888 
900.00,2.00,3.00,Semi-Furnished,"Malviya Nagar carpet area 100 sqyrd status Ready to Move floor 2 out of 3 floors transaction Resale furnishing Semi-Furnished facing North overlooking Garden/Park, Main Road car parking 2 Open bathroom 3 balcony 2 ownership Freehold It's a Corner three story building, located in South Delhi. Amenities like Market, Schools, Hospitals, Parks, Gyms, Study Centers, Temple are all around. Very Close to Malviya Nagar Metro and Haus Khas Metro Station. Centerlize place to live. Whether you go to Gurgaon or Noida Or to other parts of the city, commuting from here is very easy. read more Contact Owner View Phone No. Share Feedback Owner Rohit",2.00,12500000.00,Ready_to_move,Resale,Builder_Floor,14888 
1500.00,2.00,2.00,Semi-Furnished,Malviya Nagar,3.00,13000000.00,Ready_to_move,New_Property,Builder_Floor,14888 
650.00,3.00,2.00,Unfurnished,"Khirki extension, Malviya Nagar",3.00,4200000.00,Ready_to_move,Resale,Builder_Floor,14888 
2000.00,4.00,4.00,Semi-Furnished,Malviya Nagar,2.00,36000000.00,Ready_to_move,New_Property,Builder_Floor,14888 
500.00,1.00,1.00,Unfurnished,Malviya Nagar,2.00,2300000.00,Ready_to_move,Resale,Apartment,14888 
1125.00,2.00,2.00,Unfurnished,Malviya Nagar,2.00,8100000.00,Ready_to_move,Resale,Builder_Floor,7200 
1300.00,3.00,3.00,Semi-Furnished,Malviya Nagar,1.00,10000000.00,Ready_to_move,Resale,Builder_Floor,7200 
2500.00,4.00,5.00,Unfurnished,"Geetanjali Enclave, Malviya Nagar",1.00,62500000.00,Ready_to_move,New_Property,Builder_Floor,7200 
2200.00,4.00,5.00,Semi-Furnished,"Geetanjali Enclave, Malviya Nagar",2.00,65000000.00,Ready_to_move,New_Property,Builder_Floor,7200 
1290.00,3.00,2.00,Semi-Furnished,Malviya Nagar,2.00,20000000.00,Ready_to_move,Resale,Builder_Floor,7200 
2250.00,4.00,4.00,Semi-Furnished,"Geetanjali Enclave, Malviya Nagar",2.00,57500000.00,Ready_to_move,New_Property,Builder_Floor,7200 
1350.00,3.00,3.00,Semi-Furnished,"Shivalik, Malviya Nagar",2.00,30000000.00,Ready_to_move,New_Property,Builder_Floor,7200 
1400.00,3.00,3.00,Semi-Furnished,"Shivalik, Malviya Nagar",1.00,30000000.00,Ready_to_move,New_Property,Builder_Floor,21429 
1700.00,3.00,3.00,Unfurnished,"Shivalik, Malviya Nagar",2.00,30000000.00,Ready_to_move,New_Property,Builder_Floor,21429 
450.00,1.00,1.00,Unfurnished,"Dilshad Colony, Dilshad Garden",,3300000.00,Ready_to_move,Resale,Apartment,
750.00,2.00,1.00,Unfurnished,"Guru Teg Bahadur Enclave, Dilshad Garden",,7350000.00,Ready_to_move,Resale,Apartment,
1500.00,4.00,1.00,Unfurnished,"Dilshad Garden carpet area 1500 sqft status Ready to Move floor 2 out of 4 floors transaction Resale furnishing Unfurnished bathroom 1 balcony 2 Mig dda flat located at a very prime location near to market, school, hospital, metro station etc. Contact Owner View Phone No. Share Feedback Owner R",,12500000.00,Ready_to_move,Resale,Apartment,
400.00,1.00,1.00,Semi-Furnished,"Dilshad Colony, Dilshad Garden",1.00,3500000.00,Ready_to_move,Resale,Apartment,
650.00,2.00,2.00,Unfurnished,"Dilshad Colony, Dilshad Garden",1.00,6500000.00,Ready_to_move,Resale,Builder_Floor,
900.00,2.00,2.00,Furnished,"Dilshad Colony, Dilshad Garden",2.00,6900000.00,Ready_to_move,Resale,Builder_Floor,7666 
400.00,1.00,1.00,Unfurnished,"Dilshad Colony, Dilshad Garden",1.00,3600000.00,Ready_to_move,Resale,Builder_Floor,7666 
900.00,3.00,2.00,Semi-Furnished,"Dilshad Colony, Dilshad Garden",2.00,13500000.00,Ready_to_move,Resale,Apartment,7666 
1000.00,3.00,2.00,Furnished,"DDA Flats Block A, Dilshad Garden",1.00,9200000.00,Ready_to_move,Resale,Apartment,9200 
405.00,1.00,1.00,Unfurnished,"Dilshad Colony, Dilshad Garden",1.00,2500000.00,Ready_to_move,Resale,Apartment,9200 
1700.00,3.00,2.00,Furnished,"DDA Flats Block A, Dilshad Garden",1.00,17000000.00,Ready_to_move,Resale,Apartment,9200 
800.00,3.00,2.00,Semi-Furnished,Dilshad Garden,1.00,9030000.00,Ready_to_move,Resale,Apartment,9200 
1076.39,3.00,2.00,Unfurnished,"Dilshad Colony, Dilshad Garden",10.00,9300000.00,Ready_to_move,Resale,Builder_Floor,8640 
750.00,2.00,1.00,Semi-Furnished,"DDA Pocket JK, Dilshad Garden",2.00,6500000.00,Ready_to_move,New_Property,Apartment,8640 
460.00,2.00,1.00,Unfurnished,"Dilshad Colony, Dilshad Garden",2.00,3300000.00,Ready_to_move,Resale,Builder_Floor,8640 
370.00,1.00,1.00,Unfurnished,"Dilshad Colony, Dilshad Garden",2.00,2400000.00,Ready_to_move,Resale,Builder_Floor,6486 
1800.00,3.00,3.00,Semi-Furnished,"Dilshad Colony, Dilshad Garden",1.00,15000000.00,Ready_to_move,New_Property,Builder_Floor,8333 
1080.00,3.00,1.00,Unfurnished,Dilshad Garden,1.00,7000000.00,Ready_to_move,New_Property,Apartment,8333 
350.00,1.00,1.00,Unfurnished,"DDA Pocket E, Dilshad Garden",1.00,4200000.00,Ready_to_move,Resale,Apartment,12000 
500.00,2.00,1.00,Furnished,Dilshad Garden,1.00,5800000.00,Ready_to_move,Resale,Apartment,12000 
900.00,3.00,2.00,Semi-Furnished,"Dilshad Colony, Dilshad Garden",1.00,4800000.00,Ready_to_move,Resale,Apartment,12000 
800.00,2.00,2.00,Semi-Furnished,"Dilshad Colony, Dilshad Garden",1.00,7500000.00,Ready_to_move,Resale,Apartment,9375 
350.00,1.00,1.00,Unfurnished,"DDA Flats Pocket O, Dilshad Garden",1.00,3000000.00,Ready_to_move,Resale,Apartment,9375 
430.56,1.00,1.00,Unfurnished,Dilshad Garden,1.00,4300000.00,Ready_to_move,Resale,Apartment,9375 
500.00,1.00,1.00,Semi-Furnished,"Dilshad Colony, Dilshad Garden",1.00,2600000.00,Ready_to_move,Resale,Builder_Floor,5200 
1450.00,2.00,2.00,Unfurnished,Dilshad Garden,1.00,7000000.00,Ready_to_move,Resale,Apartment,5200 
800.00,2.00,2.00,Unfurnished,"Dilshad Colony, Dilshad Garden",1.00,6000000.00,Ready_to_move,Resale,Builder_Floor,7500 
1000.00,2.00,2.00,Semi-Furnished,"Dilshad Colony, Dilshad Garden",1.00,6700000.00,Ready_to_move,Resale,Apartment,6700 
1000.00,3.00,3.00,Furnished,"DDA Pocket I, Dilshad Garden",1.00,9500000.00,Ready_to_move,Resale,Apartment,9500 
1600.00,3.00,2.00,Semi-Furnished,"DDA Flats Block A, Dilshad Garden",1.00,17000000.00,Ready_to_move,Resale,Apartment,10625 
900.00,2.00,2.00,Semi-Furnished,Vasundhara Enclave,,8000000.00,Ready_to_move,Resale,Apartment,
1500.00,3.00,3.00,Semi-Furnished,Vasundhara Enclave,1.00,12000000.00,Ready_to_move,Resale,Apartment,
1050.00,2.00,2.00,Semi-Furnished,Vasundhara Enclave,1.00,9000000.00,Ready_to_move,Resale,Apartment,
1300.00,3.00,2.00,Semi-Furnished,"Samrat Apartment, Vasundhara Enclave",2.00,11500000.00,Ready_to_move,Resale,Apartment,
1600.00,4.00,3.00,Furnished,"Mangal Apartment, Vasundhara Enclave carpet area 1600 sqft status Ready to Move floor 4 out of 7 floors transaction Resale furnishing Furnished facing South - East overlooking Garden/Park, Main Road society Mangal Apartment car parking 1 Open bathroom 3 balcony 1 ownership Freehold Fully furnished , complete marble flooring, ready to move in. Contact Owner View Phone No. Share Feedback Owner Shailendra",1.00,20000000.00,Ready_to_move,Resale,Apartment,
900.00,2.00,2.00,Semi-Furnished,"Prayag Apartments, Vasundhara Enclave carpet area 900 sqft status Ready to Move floor 2 out of 4 floors transaction Resale furnishing Semi-Furnished overlooking Garden/Park, Main Road society Prayag Apartments car parking 1 Open bathroom 2 balcony 2 ownership Freehold This is 2 BHK apartment , with 2 Bathroom and one parking.This is East facing Flat.Near Metro Station is Ashok Nagar read more Contact Owner View Phone No. Share Feedback Owner Sameer Kumar",1.00,8550000.00,Ready_to_move,Resale,Apartment,
1350.00,4.00,4.00,Semi-Furnished,"Abhimanyu Apartments, Vasundhara Enclave",1.00,10500000.00,Ready_to_move,Resale,Apartment,
1000.00,3.00,2.00,Furnished,"Fancy Apartments, Vasundhara Enclave",2.00,12000000.00,Ready_to_move,Resale,Apartment,
1400.00,3.00,2.00,Unfurnished,"Shantidoot Apartment, Vasundhara Enclave",1.00,11000000.00,Ready_to_move,Resale,Apartment,
975.00,3.00,2.00,Semi-Furnished,Vasundhara Enclave,1.00,12000000.00,Ready_to_move,Resale,Apartment,
900.00,2.00,2.00,Unfurnished,"Mangal Apartment, Vasundhara Enclave",114.00,9000000.00,Ready_to_move,Resale,Apartment,
1100.00,2.00,2.00,Semi-Furnished,Vasundhara Enclave,114.00,10000000.00,Ready_to_move,Resale,Apartment,
950.00,2.00,2.00,Unfurnished,Vasundhara Enclave,114.00,8100000.00,Ready_to_move,Resale,Apartment,
1300.00,3.00,3.00,Furnished,Vasundhara Enclave,1.00,9200000.00,Ready_to_move,Resale,Apartment,
1459.00,3.00,3.00,Semi-Furnished,Vasundhara Enclave,1.00,14200000.00,Ready_to_move,Resale,Apartment,
1000.00,2.00,2.00,Semi-Furnished,"Satyam Apartment, Vasundhara Enclave",1.00,7500000.00,Ready_to_move,Resale,Apartment,
1100.00,2.00,2.00,Semi-Furnished,"Samrat Apartment, Vasundhara Enclave",1.00,9500000.00,Ready_to_move,Resale,Apartment,
1450.00,3.00,2.00,Furnished,"Satyam Apartment, Vasundhara Enclave",1.00,14000000.00,Ready_to_move,Resale,Apartment,9655 
1450.00,3.00,3.00,Semi-Furnished,"Abhimanyu Apartments, Vasundhara Enclave",1.00,11600000.00,Ready_to_move,Resale,Apartment,9655 
1150.00,3.00,3.00,Semi-Furnished,Vasundhara Enclave,1.00,12000000.00,Ready_to_move,Resale,Apartment,9655 
780.00,2.00,2.00,Semi-Furnished,Vasundhara Enclave,1.00,7500000.00,Ready_to_move,Resale,Apartment,9655 
1300.00,3.00,2.00,Semi-Furnished,"Anekant Apartment, Vasundhara Enclave",2.00,9800000.00,Ready_to_move,Resale,Apartment,9655 
1350.00,3.00,3.00,Semi-Furnished,"New Delhi Apartment, Vasundhara Enclave",1.00,12000000.00,Ready_to_move,Resale,Apartment,9655 
1200.00,3.00,2.00,Semi-Furnished,"Mahesh Apartment, Vasundhara Enclave",1.00,12500000.00,Ready_to_move,Resale,Apartment,9655 
1460.00,3.00,3.00,Semi-Furnished,"Pawittra Apartment, Vasundhara Enclave",1.00,16500000.00,Ready_to_move,Resale,Apartment,9655 
1460.00,3.00,3.00,Unfurnished,Vasundhara Enclave,1.00,12000000.00,Ready_to_move,Resale,Apartment,9655 
1100.00,2.00,2.00,Unfurnished,Vasundhara Enclave,1.00,7200000.00,Ready_to_move,Resale,Apartment,9655 
1500.00,3.00,3.00,Furnished,"Capital Apartment, Vasundhara Enclave",2.00,15000000.00,Ready_to_move,Resale,Apartment,10000 
1050.00,2.00,2.00,Semi-Furnished,"Hindon Apartment, Vasundhara Enclave",1.00,10000000.00,Ready_to_move,Resale,Apartment,10000 
1350.00,3.00,3.00,Semi-Furnished,"Gobind Apartment, Vasundhara Enclave",1.00,11000000.00,Ready_to_move,Resale,Apartment,10000 
1500.00,2.00,2.00,Furnished,"Godrej South Estate, Okhla",2.00,24700000.00,Almost_ready,New_Property,Apartment,16466 
976.00,2.00,2.00,Furnished,"Godrej South Estate, Okhla",2.00,24900000.00,Almost_ready,New_Property,Apartment,25512 
540.00,2.00,1.00,Semi-Furnished,"Abul Fazal Enclave Part 1, Okhla",1.00,3600000.00,Ready_to_move,New_Property,Builder_Floor,25512 
450.00,1.00,1.00,Semi-Furnished,"Batla House, Okhla",1.00,1700000.00,Ready_to_move,New_Property,Builder_Floor,25512 
900.00,2.00,2.00,Unfurnished,"Sukhdev Vihar, Okhla",1.00,11000000.00,Ready_to_move,Resale,Apartment,25512 
2500.00,4.00,4.00,Semi-Furnished,"Sukhdev Vihar, Okhla",2.00,75000000.00,Ready_to_move,Resale,Builder_Floor,30000 
979.51,2.00,2.00,Unfurnished,"Godrej South Estate, Okhla Phase 1",1.00,24800000.00,Almost_ready,New_Property,Apartment,30000 
945.00,2.00,2.00,Semi-Furnished,"Godrej South Estate, Okhla Phase 1",1.00,24900000.00,Almost_ready,New_Property,Apartment,30000 
976.00,2.00,2.00,Unfurnished,"Godrej South Estate, Okhla Phase 1",2.00,24900000.00,Almost_ready,New_Property,Apartment,30000 
1531.00,2.00,2.00,Unfurnished,"Godrej South Estate, Okhla",2.00,25900000.00,Almost_ready,New_Property,Apartment,16917 
1000.00,2.00,2.00,Unfurnished,"Sukhdev Vihar, Okhla",2.00,11700000.00,Ready_to_move,Resale,Builder_Floor,16917 
750.00,3.00,2.00,Furnished,"Sukhdev Vihar, Okhla",2.00,13500000.00,Ready_to_move,Resale,Apartment,16917 
900.00,3.00,2.00,Furnished,"Abul Fazal Enclave Part-II, Okhla",1.00,5500000.00,Ready_to_move,Resale,Builder_Floor,16917 
1512.00,2.00,2.00,Unfurnished,"Godrej South Estate, Okhla",1.00,30000000.00,Almost_ready,New_Property,Apartment,19841 
35.00,3.00,2.00,Semi-Furnished,"Abul Fazal Enclave Part 1, Okhla",2.00,4950000.00,Ready_to_move,Resale,Apartment,19841 
1500.00,3.00,2.00,Semi-Furnished,"Sukhdev Vihar, Okhla",1.00,16000000.00,Ready_to_move,Resale,Apartment,19841 
2907.00,4.00,4.00,Semi-Furnished,"Sukhdev Vihar, Okhla",1.00,30000000.00,Ready_to_move,Resale,Apartment,10320 
2210.00,4.00,3.00,Semi-Furnished,"Sukhdev Vihar, Okhla",1.00,41000000.00,Ready_to_move,Resale,Builder_Floor,10320 
750.00,2.00,2.00,Semi-Furnished,"Abul Fazal Enclave Part-II, Okhla",1.00,3800000.00,Ready_to_move,Resale,Builder_Floor,10320 
2518.75,4.00,5.00,Unfurnished,"Godrej South Estate, Okhla Phase 1",2.00,68900000.00,Almost_ready,New_Property,Apartment,10320 
588.00,2.00,2.00,Unfurnished,"Jamia Nagar, Okhla",2.00,1800000.00,Ready_to_move,New_Property,Apartment,10320 
540.00,2.00,1.00,Unfurnished,"Zakir Nagar, New Friends Colony",2.00,1500000.00,Ready_to_move,Resale,Builder_Floor,2778 
1100.00,3.00,3.00,Semi-Furnished,"Sukhdev Vihar, Okhla",2.00,12500000.00,Ready_to_move,Resale,Apartment,2778 
550.00,2.00,1.00,Semi-Furnished,"Batla House, Okhla",2.00,1600000.00,Ready_to_move,Resale,Apartment,2778 
750.00,3.00,2.00,Semi-Furnished,"Batla House Project, Batla House, Okhla",1.00,2400000.00,Ready_to_move,Resale,Builder_Floor,2778 
1260.00,3.00,2.00,Semi-Furnished,"Abul Fazal Enclave Part 1, Okhla",1.00,7000000.00,Ready_to_move,Resale,Builder_Floor,5556 
675.00,2.00,2.00,Unfurnished,"Abul Fazal Enclave Part-II, Okhla",1.00,3100000.00,Ready_to_move,Resale,Builder_Floor,5556 
810.00,2.00,2.00,Semi-Furnished,"Sukhdev Vihar, Okhla",1.00,14500000.00,Ready_to_move,Resale,Apartment,5556 
3150.00,4.00,5.00,Semi-Furnished,"Sukhdev Vihar, Okhla",3.00,61500000.00,Ready_to_move,New_Property,Builder_Floor,5556 
2000.00,4.00,4.00,Semi-Furnished,"Sukhdev Vihar, Okhla",1.00,27500000.00,Ready_to_move,Resale,Builder_Floor,5556 
1775.00,3.00,3.00,Semi-Furnished,"The Amaryllis, Karol Bagh",1.00,25500000.00,Almost_ready,New_Property,Apartment,14366 
1135.00,3.00,3.00,Furnished,"The Amaryllis, Karol Bagh",2.00,25000000.00,Almost_ready,Resale,Apartment,14366 
1252.00,2.00,2.00,Semi-Furnished,"The Amaryllis, Karol Bagh",1.00,18500000.00,Almost_ready,New_Property,Apartment,14776 
2000.00,4.00,4.00,Semi-Furnished,"The Amaryllis, Karol Bagh",1.00,39700000.00,Almost_ready,New_Property,Apartment,14776 
530.00,4.00,1.00,Semi-Furnished,"Dev Nagar, Karol Bagh",1.00,6800000.00,Ready_to_move,Resale,Apartment,14776 
1332.00,3.00,2.00,Semi-Furnished,"Beadon Pura, Karol Bagh How Auctions work? The borrower has the physical possession of the Property. However the lender (Bank) can legally sell the Property. carpet area 148 sqyrd status Ready to Move floor 3 out of 3 floors transaction Resale furnishing Semi-Furnished bathroom 2 balcony 3 ownership Freehold Contact Now Enquire Now Auction By Bank",1.00,6540000.00,Ready_to_move,Resale,Builder_Floor,14776 
1017.00,3.00,3.00,Semi-Furnished,"The Amaryllis, Karol Bagh",1.00,22000000.00,Ready_to_move,New_Property,Apartment,14776 
1775.00,3.00,3.00,Semi-Furnished,"The Amaryllis, Karol Bagh",1.00,25500000.00,Almost_ready,New_Property,Apartment,14366 
987.00,2.00,2.00,Semi-Furnished,"The Amaryllis, Karol Bagh",1.00,17000000.00,Ready_to_move,New_Property,Apartment,14366 
1912.00,3.00,3.00,Semi-Furnished,"The Amaryllis, Karol Bagh",1.00,27500000.00,Almost_ready,New_Property,Apartment,14382 
5236.00,5.00,7.00,Unfurnished,"The Amaryllis, Karol Bagh",3.00,73700000.00,Almost_ready,New_Property,Apartment,14092 
2805.00,4.00,4.00,Unfurnished,"The Amaryllis, Karol Bagh",2.00,52300000.00,Almost_ready,Resale,Apartment,14092 
1500.00,3.00,3.00,Unfurnished,"DDA Mig Flat, Prasad Nagar, Karol Bagh",2.00,16000000.00,Ready_to_move,Resale,Apartment,14092 
1280.00,3.00,3.00,Furnished,Karol Bagh,2.00,15000000.00,Ready_to_move,Resale,Builder_Floor,14092 
1775.00,3.00,3.00,Semi-Furnished,"The Amaryllis, Karol Bagh",1.00,25500000.00,Almost_ready,New_Property,Apartment,14366 
675.00,2.00,2.00,Semi-Furnished,Karol Bagh,1.00,10000000.00,Ready_to_move,Resale,Builder_Floor,14815 
576.00,2.00,2.00,Unfurnished,"Prasad Nagar, Karol Bagh",1.00,5000000.00,Ready_to_move,Resale,Apartment,14815 
1206.00,3.00,3.00,Semi-Furnished,Karol Bagh,1.00,20000000.00,Ready_to_move,Resale,Builder_Floor,16584 
1143.00,2.00,2.00,Unfurnished,"DDA MIG Flats Prasad Nagar Phase 2, Prasad Nagar, Karol Bagh",1.00,16000000.00,Ready_to_move,Resale,Apartment,125984 
345.00,1.00,1.00,Semi-Furnished,Karol Bagh,1.00,5500000.00,Ready_to_move,Resale,Builder_Floor,125984 
720.00,2.00,1.00,Semi-Furnished,"Dev Nagar, Karol Bagh",1.00,7000000.00,Ready_to_move,Resale,Builder_Floor,9722 
468.00,2.00,2.00,Unfurnished,Karol Bagh,1.00,4100000.00,Ready_to_move,Resale,Builder_Floor,8761 
1600.00,3.00,3.00,Semi-Furnished,"Karol Bagh carpet area 1600 sqft status Ready to Move floor 3 out of 3 floors transaction New Property furnishing Semi-Furnished facing East overlooking Garden/Park, Main Road car parking 1 Covered, 1 Open bathroom 3 balcony 2 ownership Freehold Near to Karol Bagh Metro station...................................... Its a very peaceful location ....................................................................................................................... read more Contact Agent View Phone No. Share Feedback Agent S R B Properties",1.00,24000000.00,Ready_to_move,New_Property,Builder_Floor,8761 
950.00,2.00,2.00,Furnished,"DDA MIG Flats Prasad Nagar Phase 2, Prasad Nagar, Karol Bagh",1.00,12500000.00,Ready_to_move,Resale,Apartment,8761 
535.00,2.00,1.00,Furnished,"Dev Nagar, Karol Bagh",1.00,3900000.00,Ready_to_move,New_Property,Apartment,7290 
1200.00,3.00,2.00,Semi-Furnished,Karol Bagh,1.00,14500000.00,Ready_to_move,Resale,Builder_Floor,7290 
1501.00,3.00,2.00,Semi-Furnished,"The Amaryllis, Karol Bagh",1.00,20000000.00,Almost_ready,Resale,Apartment,13324 
1135.00,3.00,3.00,Furnished,"The Amaryllis, Karol Bagh",2.00,24500000.00,Almost_ready,Resale,Apartment,13324 
1200.00,3.00,2.00,Semi-Furnished,"The Amaryllis, Karol Bagh",1.00,20900000.00,Almost_ready,Resale,Apartment,13324 
2200.00,3.00,3.00,Semi-Furnished,"The Amaryllis, Karol Bagh",1.00,43100000.00,Ready_to_move,New_Property,Apartment,13324 
1240.00,3.00,3.00,Unfurnished,"DLF Capital Greens, Moti Nagar, Kirti Nagar ( 1 km from New Moti Nagar, Kirti Nagar)",1.00,18000000.00,Ready_to_move,Resale,Apartment,
3002.00,4.00,5.00,Semi-Furnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",2.00,50000000.00,Ready_to_move,Resale,Apartment,
1350.00,3.00,2.00,Unfurnished,"New Moti Nagar, Kirti Nagar",1.00,18500000.00,Ready_to_move,Resale,Apartment,
2300.00,4.00,5.00,Semi-Furnished,"New Moti Nagar, Kirti Nagar",3.00,46500000.00,Ready_to_move,New_Property,Apartment,
1429.00,3.00,3.00,Unfurnished,"New Moti Nagar, Kirti Nagar",2.00,17500000.00,Ready_to_move,Resale,Apartment,
2430.00,4.00,5.00,Semi-Furnished,"New Moti Nagar, Kirti Nagar",2.00,42500000.00,Ready_to_move,Resale,Apartment,
1450.00,3.00,3.00,Semi-Furnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",2.00,15500000.00,Ready_to_move,New_Property,Apartment,
1250.00,2.00,2.00,Furnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",2.00,15000000.00,Ready_to_move,Resale,Apartment,
2800.00,4.00,4.00,Unfurnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",2.00,40000000.00,Ready_to_move,Resale,Apartment,14285 
1646.00,3.00,3.00,Unfurnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",1.00,20000000.00,Ready_to_move,Resale,Apartment,12151 
900.00,2.00,2.00,Semi-Furnished,"New Moti Nagar, Kirti Nagar",1.00,6700000.00,Ready_to_move,Resale,Apartment,12151 
1250.00,3.00,2.00,Semi-Furnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",1.00,16000000.00,Ready_to_move,Resale,Apartment,12151 
900.00,3.00,2.00,Unfurnished,"New Moti Nagar, Kirti Nagar",1.00,8000000.00,Ready_to_move,Resale,Builder_Floor,8889 
1590.00,3.00,2.00,Unfurnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",2.00,25000000.00,Ready_to_move,New_Property,Apartment,8889 
990.00,3.00,2.00,Unfurnished,"New Moti Nagar, Kirti Nagar",2.00,25000000.00,Ready_to_move,Resale,Apartment,8889 
2282.00,4.00,5.00,Unfurnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",2.00,37500000.00,Ready_to_move,Resale,Apartment,8889 
1260.00,3.00,3.00,Semi-Furnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",1.00,25000000.00,Ready_to_move,Resale,Apartment,8889 
1457.00,3.00,3.00,Unfurnished,"New Moti Nagar, Kirti Nagar",1.00,23000000.00,Ready_to_move,Resale,Apartment,8889 
